timestamp, IGNORE, OPEN, HIGH, LOW, CLOSE, IGNORE, VOL
2017-08-18 07-PM,BTCUSD,4130,4138.12,4045,4115.7,776.85,3172255.47
2017-08-18 06-PM,BTCUSD,4199.9,4210,4120,4130,447.73,1871147.55
2017-08-18 05-PM,BTCUSD,4243.19,4247,4150,4199.9,464.15,1948086.18
2017-08-18 04-PM,BTCUSD,4232,4275,4222.38,4243.19,351.68,1494791.37
2017-08-18 03-PM,BTCUSD,4260.3,4271.18,4220.01,4232,498.09,2111957.31
2017-08-18 02-PM,BTCUSD,4278,4288.51,4207,4260.3,558.52,2370586.48
2017-08-18 01-PM,BTCUSD,4306.33,4310.33,4220,4278,903.75,3863223.27
2017-08-18 12-PM,BTCUSD,4325,4348.5,4301.16,4306.33,169.9,736040.41
2017-08-18 11-AM,BTCUSD,4337.19,4349.89,4320,4325,174.38,755996.01
2017-08-18 10-AM,BTCUSD,4305,4355,4300.21,4337.19,233.36,1011782.77
2017-08-18 09-AM,BTCUSD,4300.01,4306,4280,4305,153.98,662240.37
2017-08-18 08-AM,BTCUSD,4308.15,4323.59,4258.8,4300.01,181.85,781278.86
2017-08-18 07-AM,BTCUSD,4280.1,4308.15,4270,4308.15,134.95,578567.85
2017-08-18 06-AM,BTCUSD,4290,4305,4270,4280.1,122.05,523749.12
2017-08-18 05-AM,BTCUSD,4257.51,4325.6,4257.51,4290,258.14,1110321.3
2017-08-18 04-AM,BTCUSD,4275,4292.81,4227.23,4257.51,346.67,1475828.89
2017-08-18 03-AM,BTCUSD,4273.3,4295,4254.9,4275,139.7,597207.94
2017-08-18 02-AM,BTCUSD,4248.63,4289.99,4229,4273.3,287.12,1223560.69
2017-08-18 01-AM,BTCUSD,4276.9,4276.9,4170.05,4248.63,694.48,2935838.58
2017-08-18 12-AM,BTCUSD,4291,4314.9,4276.27,4276.9,349.54,1500319.58
2017-08-17 11-PM,BTCUSD,4336.33,4352.05,4290.1,4291,166.04,717979.15
2017-08-17 10-PM,BTCUSD,4321.99,4351.79,4282.1,4336.33,155.75,672967.75
2017-08-17 09-PM,BTCUSD,4328.35,4360,4321.99,4321.99,312.42,1356990.73
2017-08-17 08-PM,BTCUSD,4321.03,4350,4260,4328.35,508.67,2182670.08
2017-08-17 07-PM,BTCUSD,4240,4330,4226.5,4321.03,507.93,2167409.18
2017-08-17 06-PM,BTCUSD,4300,4300.43,4200,4240,625.47,2657727.65
2017-08-17 05-PM,BTCUSD,4344.05,4358.46,4300,4300,423.89,1829918.17
2017-08-17 04-PM,BTCUSD,4358.83,4370,4279,4344.05,1077.29,4645926.53
2017-08-17 03-PM,BTCUSD,4458.39,4465,4357.96,4358.83,327.62,1445346.51
2017-08-17 02-PM,BTCUSD,4459.21,4470,4422.01,4458.39,169.93,758029.67
2017-08-17 01-PM,BTCUSD,4429.9,4465,4415.62,4459.21,243.75,1082427.01
2017-08-17 12-PM,BTCUSD,4411.99,4440,4400,4429.9,362.24,1602893.84
2017-08-17 11-AM,BTCUSD,4477.9,4479,4411.99,4411.99,413.55,1842814.83
2017-08-17 10-AM,BTCUSD,4444.44,4477.9,4425.44,4477.9,276.52,1231013.13
2017-08-17 09-AM,BTCUSD,4382.42,4444.44,4363.54,4444.44,448.37,1981462.36
2017-08-17 08-AM,BTCUSD,4357.76,4386.02,4355.46,4382.42,156.18,682964.02
2017-08-17 07-AM,BTCUSD,4321.11,4371,4304,4357.76,147.89,640278.09
2017-08-17 06-AM,BTCUSD,4330,4340,4318.4,4321.11,119.91,518582.27
2017-08-17 05-AM,BTCUSD,4327.45,4348,4302.26,4330,128.25,554008.69
2017-08-17 04-AM,BTCUSD,4294,4354,4288.06,4327.45,136.23,586556.8
2017-08-17 03-AM,BTCUSD,4353.8,4355,4260.4,4294,298.64,1283607.1
2017-08-17 02-AM,BTCUSD,4355.94,4356.89,4320,4353.8,165.06,716251.17
2017-08-17 01-AM,BTCUSD,4372,4393.99,4340,4355.94,243.42,1063709.06
2017-08-17 12-AM,BTCUSD,4388,4399.86,4357,4372,201.51,881876.27
2017-08-16 11-PM,BTCUSD,4355,4398.98,4330,4388,175.81,768188.61
2017-08-16 10-PM,BTCUSD,4343.9,4369.98,4315,4355,167.21,725610.53
2017-08-16 09-PM,BTCUSD,4364.01,4399,4320,4343.9,424.21,1851186.69
2017-08-16 08-PM,BTCUSD,4313,4366,4313,4364.01,327.77,1423419.2
2017-08-16 07-PM,BTCUSD,4320,4324.99,4284,4313,175.84,758126.14
2017-08-16 06-PM,BTCUSD,4305,4324.88,4261.9,4320,290.23,1247217.23
2017-08-16 05-PM,BTCUSD,4301.59,4325,4275,4305,279.41,1203159.16
2017-08-16 04-PM,BTCUSD,4313,4388.99,4290,4301.59,655.85,2842175.9
2017-08-16 03-PM,BTCUSD,4119.99,4332.75,4119.58,4313,805.64,3420202.48
2017-08-16 02-PM,BTCUSD,4125,4129.99,4101.01,4119.99,223.98,921999.86
2017-08-16 01-PM,BTCUSD,4125,4129.99,4120,4125,278.54,1148946.37
2017-08-16 12-PM,BTCUSD,4105,4130.27,4054.47,4125,344.09,1411437.96
2017-08-16 11-AM,BTCUSD,4101,4110,4072,4105,137.16,561297.95
2017-08-16 10-AM,BTCUSD,4140.7,4157,4101,4101,182.76,753592.45
2017-08-16 09-AM,BTCUSD,4153.66,4183.35,4130.2,4140.7,242.27,1005676.97
2017-08-16 08-AM,BTCUSD,4071.51,4157.9,4070,4153.66,236.36,968652.64
2017-08-16 07-AM,BTCUSD,4065.6,4136.43,4065.6,4071.51,403.87,1654737.15
2017-08-16 06-AM,BTCUSD,4000,4080,3950,4065.6,352.19,1409776.29
2017-08-16 05-AM,BTCUSD,4064.5,4068.5,3950,4000,565.66,2262999.73
2017-08-16 04-AM,BTCUSD,4089.94,4089.95,4047.02,4064.5,268.62,1093907.07
2017-08-16 03-AM,BTCUSD,4047.99,4108.33,4047.99,4089.94,187.99,766179.05
2017-08-16 02-AM,BTCUSD,4165.8,4177.89,4035,4047.99,257.96,1056467.02
2017-08-16 01-AM,BTCUSD,4154,4185.71,4100,4165.8,271.44,1121434.28
2017-08-16 12-AM,BTCUSD,4172.2,4223.31,4128,4154,330.88,1387722.64
2017-08-15 11-PM,BTCUSD,4187,4195,4130.92,4172.2,200.25,833967.65
2017-08-15 10-PM,BTCUSD,4141.5,4200,4131,4187,379.95,1588772.88
2017-08-15 09-PM,BTCUSD,4077,4167,4062.34,4141.5,303.7,1249340.31
2017-08-15 08-PM,BTCUSD,4070,4094.56,4007.3,4077,341.08,1380088.04
2017-08-15 07-PM,BTCUSD,4105.5,4148.92,4065.11,4070,430.1,1765594.75
2017-08-15 06-PM,BTCUSD,4092,4184.63,4091.59,4105.5,509.61,2113891.76
2017-08-15 05-PM,BTCUSD,4098.99,4139.96,4073.33,4092,315.71,1297209.71
2017-08-15 04-PM,BTCUSD,4030,4100.99,3989,4098.99,497.55,2012074.15
2017-08-15 03-PM,BTCUSD,3914.16,4046.01,3900.12,4030,774.13,3086661.8
2017-08-15 02-PM,BTCUSD,3972,3989,3821,3914.16,1368.5,5341571.4
2017-08-15 01-PM,BTCUSD,4109,4109,3972,3972,621.88,2504248.51
2017-08-15 12-PM,BTCUSD,4130.65,4181.98,4084,4109,300.7,1236778.05
2017-08-15 11-AM,BTCUSD,4085.7,4196.71,4040,4130.65,573.6,2355048.62
2017-08-15 10-AM,BTCUSD,4149,4150,3950,4085.7,1381.81,5598806.16
2017-08-15 09-AM,BTCUSD,4275,4292.01,4088.16,4149,773.59,3246291.01
2017-08-15 08-AM,BTCUSD,4326.01,4365.5,4275,4275,261.84,1133631.48
2017-08-15 07-AM,BTCUSD,4262,4346,4262,4326.01,390.86,1680469.51
2017-08-15 06-AM,BTCUSD,4429.99,4434.96,4228.92,4262,821.07,3551483.92
2017-08-15 05-AM,BTCUSD,4399,4452,4391.2,4429.99,251.96,1112237.31
2017-08-15 04-AM,BTCUSD,4460,4470,4399,4399,295.2,1306130.22
2017-08-15 03-AM,BTCUSD,4438.98,4484.29,4421.01,4460,455.98,2030466.07
2017-08-15 02-AM,BTCUSD,4379,4444,4377,4438.98,305.84,1349388.0
2017-08-15 01-AM,BTCUSD,4361.9,4383.05,4360,4379,192.9,842234.23
2017-08-15 12-AM,BTCUSD,4355.66,4423,4350,4361.9,573.24,2505274.02
2017-08-14 11-PM,BTCUSD,4259.97,4423,4251.48,4355.66,1293.25,5599749.69
2017-08-14 10-PM,BTCUSD,4260,4260,4190.19,4259.97,414.09,1756306.71
2017-08-14 09-PM,BTCUSD,4263,4287,4246.6,4260,377.56,1612303.84
2017-08-14 08-PM,BTCUSD,4201,4280,4200.46,4263,549.57,2329097.49
2017-08-14 07-PM,BTCUSD,4291.69,4300,4201,4201,404.34,1723360.53
2017-08-14 06-PM,BTCUSD,4312,4331.96,4286,4291.69,258.26,1110719.01
2017-08-14 05-PM,BTCUSD,4291.57,4373.9,4285.99,4312,464.21,2005785.33
2017-08-14 04-PM,BTCUSD,4270,4298.2,4235.87,4291.57,304.43,1299675.11
2017-08-14 03-PM,BTCUSD,4306,4344.9,4210.01,4270,308.67,1322652.82
2017-08-14 02-PM,BTCUSD,4300,4377.38,4252.62,4306,443.55,1917810.88
2017-08-14 01-PM,BTCUSD,4198.7,4328,4198.7,4300,667.53,2831501.23
2017-08-14 12-PM,BTCUSD,4165,4199.9,4140.01,4198.7,200.88,840425.0
2017-08-14 11-AM,BTCUSD,4195.1,4200,4135,4165,216.23,903269.67
2017-08-14 10-AM,BTCUSD,4200,4229,4140.11,4195.1,426.03,1787842.49
2017-08-14 09-AM,BTCUSD,4131,4200,4127.05,4200,989.53,4116106.47
2017-08-14 08-AM,BTCUSD,4084,4149.99,4083,4131,262.46,1080961.86
2017-08-14 07-AM,BTCUSD,4120.5,4124,4076,4084,140.2,574665.61
2017-08-14 06-AM,BTCUSD,4057,4120.5,4056.26,4120.5,219.43,895227.46
2017-08-14 05-AM,BTCUSD,4069.82,4091.75,4056.26,4057,372.34,1518151.49
2017-08-14 04-AM,BTCUSD,3987.15,4080,3987.15,4069.82,358.86,1453917.8
2017-08-14 03-AM,BTCUSD,4075.1,4080,3970,3987.15,322.32,1297195.1
2017-08-14 02-AM,BTCUSD,4101.97,4118.08,4055.22,4075.1,329.15,1346482.48
2017-08-14 01-AM,BTCUSD,4088.83,4120,4085.46,4101.97,213.57,877501.43
2017-08-14 12-AM,BTCUSD,4084,4130,4074,4088.83,208.38,856580.54
2017-08-13 11-PM,BTCUSD,4110,4118.68,4050,4084,135.14,551206.91
2017-08-13 10-PM,BTCUSD,4100,4150,4090,4110,458.03,1886451.17
2017-08-13 09-PM,BTCUSD,4010.1,4100,4004,4100,517.8,2109448.0
2017-08-13 08-PM,BTCUSD,3987.2,4047,3983.6,4010.1,203.74,817453.77
2017-08-13 07-PM,BTCUSD,4067.19,4078.2,3975,3987.2,322.88,1292974.84
2017-08-13 06-PM,BTCUSD,4009.5,4079.99,4001.97,4067.19,260.8,1053609.87
2017-08-13 05-PM,BTCUSD,4066.78,4079.05,3990,4009.5,291.69,1173187.14
2017-08-13 04-PM,BTCUSD,4026,4080,4026,4066.78,471.59,1916867.18
2017-08-13 03-PM,BTCUSD,3968,4072,3968,4026,364.41,1462774.03
2017-08-13 02-PM,BTCUSD,4040,4073.9,3950.99,3968,355.13,1418843.08
2017-08-13 01-PM,BTCUSD,3855.33,4099.8,3841.47,4040,809.69,3190217.27
2017-08-13 12-PM,BTCUSD,3968.48,3983.88,3855.33,3855.33,766.76,3013539.74
2017-08-13 11-AM,BTCUSD,4123,4125,3920.02,3968.48,632.38,2519067.65
2017-08-13 10-AM,BTCUSD,4127.66,4149.9,4007.6,4123,444.51,1812988.84
2017-08-13 09-AM,BTCUSD,4199,4232.71,4103.2,4127.66,481.2,2008628.33
2017-08-13 08-AM,BTCUSD,4161.35,4216.23,4149.15,4199,408.81,1708725.66
2017-08-13 07-AM,BTCUSD,4122,4170,4102,4161.35,827.14,3418154.27
2017-08-13 06-AM,BTCUSD,4033.2,4122,4032.69,4122,248.08,1012060.92
2017-08-13 05-AM,BTCUSD,4070.81,4089.98,3980.01,4033.2,269.08,1083595.41
2017-08-13 04-AM,BTCUSD,4050.01,4094.1,4000.01,4070.81,511.73,2068773.16
2017-08-13 03-AM,BTCUSD,4086.69,4171.72,4050.01,4050.01,519.78,2134417.22
2017-08-13 02-AM,BTCUSD,4025,4097.97,3988.85,4086.69,767.78,3088836.68
2017-08-13 01-AM,BTCUSD,3944,4149.87,3935.2,4025,1191.01,4767918.81
2017-08-13 12-AM,BTCUSD,3884.63,3944,3884.63,3944,229.12,900052.45
2017-08-12 11-PM,BTCUSD,3850.01,3950.99,3830,3884.63,419.7,1631357.48
2017-08-12 10-PM,BTCUSD,3828.74,3862.9,3781.73,3850.01,292.76,1121131.4
2017-08-12 09-PM,BTCUSD,3787.99,3835,3768.27,3828.74,428.96,1632797.97
2017-08-12 08-PM,BTCUSD,3893.16,3899.8,3700,3787.99,690.13,2620073.16
2017-08-12 07-PM,BTCUSD,3900.6,3918.96,3857.31,3893.16,281.83,1095946.52
2017-08-12 06-PM,BTCUSD,3887,3975,3860,3900.6,503.55,1970867.65
2017-08-12 05-PM,BTCUSD,3940,3940,3780,3887,857.55,3308271.67
2017-08-12 04-PM,BTCUSD,3889.1,3960,3860,3940,587.13,2296837.83
2017-08-12 03-PM,BTCUSD,3820.01,3895,3805.5,3889.1,827.21,3191549.38
2017-08-12 02-PM,BTCUSD,3799,3830,3799,3820.01,231.47,883976.47
2017-08-12 01-PM,BTCUSD,3800,3809.9,3776.74,3799,233.22,883993.11
2017-08-12 12-PM,BTCUSD,3812,3829.93,3783.62,3800,186.88,711112.24
2017-08-12 11-AM,BTCUSD,3815,3823.78,3780.62,3812,231.86,880411.05
2017-08-12 10-AM,BTCUSD,3805.16,3830,3802.21,3815,242.47,925590.53
2017-08-12 09-AM,BTCUSD,3780,3821.99,3766.43,3805.16,154.01,584239.33
2017-08-12 08-AM,BTCUSD,3827.53,3827.53,3751.27,3780,299.41,1135469.14
2017-08-12 07-AM,BTCUSD,3794.52,3849.87,3794.52,3827.53,190.84,729822.69
2017-08-12 06-AM,BTCUSD,3750,3838.89,3741.18,3794.52,358.35,1361833.73
2017-08-12 05-AM,BTCUSD,3735,3764.06,3712.62,3750,336.18,1255780.7
2017-08-12 04-AM,BTCUSD,3702.7,3735.2,3682.67,3735,184.26,681913.33
2017-08-12 03-AM,BTCUSD,3664.72,3705,3664.72,3702.7,109.04,401973.78
2017-08-12 02-AM,BTCUSD,3643.77,3679.3,3637.34,3664.72,91.39,334716.3
2017-08-12 01-AM,BTCUSD,3674.58,3674.58,3640,3643.77,259.63,949620.5
2017-08-12 12-AM,BTCUSD,3670,3699.43,3654.89,3674.58,279.58,1028666.08
2017-08-11 11-PM,BTCUSD,3688.89,3735.2,3640.22,3670,403.57,1484690.96
2017-08-11 10-PM,BTCUSD,3635,3695,3620,3688.89,382.44,1396609.22
2017-08-11 09-PM,BTCUSD,3597.99,3650,3596.25,3635,344.61,1248740.05
2017-08-11 08-PM,BTCUSD,3573.26,3599,3567.79,3597.99,286.13,1027567.72
2017-08-11 07-PM,BTCUSD,3571,3576,3557.05,3573.26,120.15,428750.33
2017-08-11 06-PM,BTCUSD,3572.7,3576.77,3562,3571,168.57,601864.79
2017-08-11 05-PM,BTCUSD,3554.79,3574,3545,3572.7,88.9,316318.22
2017-08-11 04-PM,BTCUSD,3571.03,3573.18,3545,3554.79,212.31,755642.89
2017-08-11 03-PM,BTCUSD,3555.1,3575,3551.02,3571.03,252.46,900372.11
2017-08-11 02-PM,BTCUSD,3565,3573.13,3555.1,3555.1,368.71,1315383.53
2017-08-11 01-PM,BTCUSD,3550,3570,3549.99,3565,286.16,1018452.42
2017-08-11 12-PM,BTCUSD,3517.71,3550,3513.76,3550,400.58,1416029.85
2017-08-11 11-AM,BTCUSD,3498.55,3519,3496.62,3517.71,197.14,691069.96
2017-08-11 10-AM,BTCUSD,3532,3542.43,3492.04,3498.55,183.25,644666.23
2017-08-11 09-AM,BTCUSD,3512.68,3547.91,3512.68,3532,163.95,578062.41
2017-08-11 08-AM,BTCUSD,3527.4,3550,3504,3512.68,206.71,728319.23
2017-08-11 07-AM,BTCUSD,3480.01,3550,3480,3527.4,561.95,1977165.61
2017-08-11 06-AM,BTCUSD,3492.1,3495.89,3480,3480.01,184.65,643872.47
2017-08-11 05-AM,BTCUSD,3462.36,3495.89,3462.36,3492.1,250.17,871672.94
2017-08-11 04-AM,BTCUSD,3455,3470,3454,3462.36,118.23,409491.8
2017-08-11 03-AM,BTCUSD,3460,3460.2,3454,3455,85.47,295552.29
2017-08-11 02-AM,BTCUSD,3444.4,3460.2,3441.81,3460,110.14,380327.1
2017-08-11 01-AM,BTCUSD,3444,3444.43,3433.16,3444.4,133.47,459105.94
2017-08-11 12-AM,BTCUSD,3433.99,3449.65,3425.01,3444,204.2,700936.8
2017-08-10 11-PM,BTCUSD,3453.53,3460.19,3430.98,3433.99,134.56,463259.54
2017-08-10 10-PM,BTCUSD,3454.97,3459,3425.2,3453.53,198.41,682769.67
2017-08-10 09-PM,BTCUSD,3445.11,3465,3445,3454.97,142.56,492926.34
2017-08-10 08-PM,BTCUSD,3440,3449.99,3421.92,3445.11,104.53,359338.2
2017-08-10 07-PM,BTCUSD,3441.49,3449.99,3432,3440,215.45,742074.51
2017-08-10 06-PM,BTCUSD,3445,3445.7,3422.57,3441.49,128.1,440337.89
2017-08-10 05-PM,BTCUSD,3455.01,3456.41,3432.32,3445,159.36,548954.36
2017-08-10 04-PM,BTCUSD,3465.08,3469.9,3455,3455.01,179.28,619846.01
2017-08-10 03-PM,BTCUSD,3458.58,3470,3455,3465.08,216.91,750852.82
2017-08-10 02-PM,BTCUSD,3427.2,3459.47,3427.2,3458.58,250.85,864109.26
2017-08-10 01-PM,BTCUSD,3420,3433.2,3414.33,3427.2,189.22,648268.33
2017-08-10 12-PM,BTCUSD,3430,3462,3408,3420,256.37,877789.73
2017-08-10 11-AM,BTCUSD,3417.75,3441.99,3413.44,3430,67.29,230942.96
2017-08-10 10-AM,BTCUSD,3438.64,3440,3412,3417.75,137.92,472048.38
2017-08-10 09-AM,BTCUSD,3421.93,3459.45,3421.93,3438.64,263.71,906184.56
2017-08-10 08-AM,BTCUSD,3428,3442,3418.26,3421.93,266.1,911604.49
2017-08-10 07-AM,BTCUSD,3390.01,3429.33,3390.01,3428,325.04,1109036.91
2017-08-10 06-AM,BTCUSD,3380,3397.99,3380,3390.01,154.4,523555.16
2017-08-10 05-AM,BTCUSD,3362.29,3380,3362.29,3380,120.86,407141.75
2017-08-10 04-AM,BTCUSD,3371,3371,3351.17,3362.29,85.82,288024.7
2017-08-10 03-AM,BTCUSD,3360,3371,3340,3371,89.79,301091.09
2017-08-10 02-AM,BTCUSD,3368,3372,3353.09,3360,126.74,426459.71
2017-08-10 01-AM,BTCUSD,3350.3,3372,3350.16,3368,52.04,175256.21
2017-08-10 12-AM,BTCUSD,3371.88,3372,3350.16,3350.3,124.71,419569.32
2017-08-09 11-PM,BTCUSD,3320,3380.7,3319.99,3371.88,280.67,943195.9
2017-08-09 10-PM,BTCUSD,3382.99,3382.99,3319.97,3320,210.02,704728.27
2017-08-09 09-PM,BTCUSD,3379,3391.89,3334.83,3382.99,193.76,654080.72
2017-08-09 08-PM,BTCUSD,3349.82,3397.97,3345.76,3379,246.46,832592.01
2017-08-09 07-PM,BTCUSD,3345.77,3374.96,3331.99,3349.82,169.77,568589.53
2017-08-09 06-PM,BTCUSD,3346.2,3349.69,3342,3345.77,135.7,454182.48
2017-08-09 05-PM,BTCUSD,3326,3349.69,3325.32,3346.2,145.82,486536.54
2017-08-09 04-PM,BTCUSD,3314.43,3330.01,3303.69,3326,240.86,798517.88
2017-08-09 03-PM,BTCUSD,3260.13,3319.98,3256,3314.43,133.75,440405.57
2017-08-09 02-PM,BTCUSD,3300,3313.99,3252,3260.13,407.34,1336544.02
2017-08-09 01-PM,BTCUSD,3338,3338.98,3298.24,3300,308.97,1023750.17
2017-08-09 12-PM,BTCUSD,3337,3358.99,3305.2,3338,236.38,789975.24
2017-08-09 11-AM,BTCUSD,3290.1,3359,3270.01,3337,475.31,1576512.14
2017-08-09 10-AM,BTCUSD,3385,3385,3255.87,3290.1,952.12,3163286.24
2017-08-09 09-AM,BTCUSD,3394.1,3406.5,3385,3385,191.71,650726.35
2017-08-09 08-AM,BTCUSD,3403.8,3411,3394.1,3394.1,139.07,473567.11
2017-08-09 07-AM,BTCUSD,3407.32,3411.19,3394.2,3403.8,132.95,451742.26
2017-08-09 06-AM,BTCUSD,3405.22,3411,3394.1,3407.32,147.18,500660.19
2017-08-09 05-AM,BTCUSD,3391.3,3424.67,3386,3405.22,250.88,853901.8
2017-08-09 04-AM,BTCUSD,3413.35,3420.69,3389.1,3391.3,187.79,640602.29
2017-08-09 03-AM,BTCUSD,3420,3428,3389.3,3413.35,174.87,597120.51
2017-08-09 02-AM,BTCUSD,3410,3427.99,3387.25,3420,323.86,1099748.08
2017-08-09 01-AM,BTCUSD,3401,3429.68,3389,3410,181.65,619282.81
2017-08-09 12-AM,BTCUSD,3430.52,3444.9,3390,3401,260.48,893020.65
2017-08-08 11-PM,BTCUSD,3451.1,3463,3430.1,3430.52,295.12,1018924.74
2017-08-08 10-PM,BTCUSD,3429.15,3451.1,3427.4,3451.1,164.43,565208.13
2017-08-08 09-PM,BTCUSD,3449.52,3451.1,3406.5,3429.15,231.52,792692.81
2017-08-08 08-PM,BTCUSD,3425.79,3467.3,3422.63,3449.52,387.16,1335954.27
2017-08-08 07-PM,BTCUSD,3370.01,3440,3369.96,3425.79,408.85,1395211.7
2017-08-08 06-PM,BTCUSD,3399.8,3399.84,3367.15,3370.01,195.98,663603.37
2017-08-08 05-PM,BTCUSD,3374.99,3399.84,3371,3399.8,259.18,877118.22
2017-08-08 04-PM,BTCUSD,3403,3404.5,3350,3374.99,308.01,1037799.63
2017-08-08 03-PM,BTCUSD,3383.01,3417,3382,3403,219.65,747995.01
2017-08-08 02-PM,BTCUSD,3387,3414.99,3372,3383.01,367.23,1245699.38
2017-08-08 01-PM,BTCUSD,3449,3449,3357.8,3387,468.96,1597361.14
2017-08-08 12-PM,BTCUSD,3458.62,3468.1,3436.8,3449,264.72,913775.5
2017-08-08 11-AM,BTCUSD,3428,3469.99,3421,3458.62,445.56,1534628.15
2017-08-08 10-AM,BTCUSD,3451.89,3469.1,3423.43,3428,310.4,1070469.5
2017-08-08 09-AM,BTCUSD,3491,3491,3440,3451.89,215.23,745911.73
2017-08-08 08-AM,BTCUSD,3456.8,3492,3456.8,3491,321.23,1117796.82
2017-08-08 07-AM,BTCUSD,3454.01,3465,3450,3456.8,304.07,1051442.49
2017-08-08 06-AM,BTCUSD,3433.11,3465,3431,3454.01,268.11,922067.02
2017-08-08 05-AM,BTCUSD,3467.99,3473,3431,3433.11,409.87,1413923.89
2017-08-08 04-AM,BTCUSD,3445,3470,3429.51,3467.99,465.68,1606545.0
2017-08-08 03-AM,BTCUSD,3425,3445,3425,3445,426.61,1467042.57
2017-08-08 02-AM,BTCUSD,3397.83,3437.19,3394.31,3425,332.68,1137215.44
2017-08-08 01-AM,BTCUSD,3371.4,3399.54,3371.4,3397.83,167.29,567857.92
2017-08-08 12-AM,BTCUSD,3395,3400,3365.82,3371.4,185.44,627312.64
2017-08-07 11-PM,BTCUSD,3397.98,3410,3385,3395,199.33,677236.81
2017-08-07 10-PM,BTCUSD,3377.99,3397.98,3365.72,3397.98,182.72,618383.24
2017-08-07 09-PM,BTCUSD,3354.5,3380.32,3350,3377.99,329.8,1108788.65
2017-08-07 08-PM,BTCUSD,3363.1,3386.5,3354.5,3354.5,223.22,753317.32
2017-08-07 07-PM,BTCUSD,3328.78,3367.99,3318.77,3363.1,195.77,655336.65
2017-08-07 06-PM,BTCUSD,3342.42,3369.54,3328.57,3328.78,210.28,704383.21
2017-08-07 05-PM,BTCUSD,3380.08,3383.97,3342.42,3342.42,325.7,1096132.8
2017-08-07 04-PM,BTCUSD,3385,3386.47,3370,3380.08,292.33,987686.22
2017-08-07 03-PM,BTCUSD,3385,3399,3371.04,3385,178.85,605275.22
2017-08-07 02-PM,BTCUSD,3404.41,3404.41,3333.33,3385,441.24,1490092.98
2017-08-07 01-PM,BTCUSD,3420,3420,3382.35,3404.41,377.53,1284015.51
2017-08-07 12-PM,BTCUSD,3342.86,3447.89,3341.54,3420,601.36,2035359.12
2017-08-07 11-AM,BTCUSD,3274.01,3375,3271,3342.86,810.65,2701745.33
2017-08-07 10-AM,BTCUSD,3265,3283.14,3265,3274.01,176.96,579237.77
2017-08-07 09-AM,BTCUSD,3265.99,3275,3257.35,3265,268.6,877439.55
2017-08-07 08-AM,BTCUSD,3240,3267,3236.39,3265.99,136.64,444180.92
2017-08-07 07-AM,BTCUSD,3256,3260,3236.44,3240,137.26,445444.19
2017-08-07 06-AM,BTCUSD,3254,3264.8,3247.87,3256,86.84,282655.71
2017-08-07 05-AM,BTCUSD,3235.48,3258.99,3231.52,3254,71.95,233759.27
2017-08-07 04-AM,BTCUSD,3250.24,3262.18,3231.52,3235.48,125.93,409003.71
2017-08-07 03-AM,BTCUSD,3235.52,3255,3231,3250.24,144.99,470105.33
2017-08-07 02-AM,BTCUSD,3217.86,3245,3208.02,3235.52,175.5,566098.83
2017-08-07 01-AM,BTCUSD,3220.44,3230,3191,3217.86,363.63,1167820.18
2017-08-07 12-AM,BTCUSD,3235.03,3250,3220.44,3220.44,304.43,983546.46
2017-08-06 11-PM,BTCUSD,3255,3259,3228.31,3235.03,227.29,737472.64
2017-08-06 10-PM,BTCUSD,3268,3277.4,3254.03,3255,120.51,393342.01
2017-08-06 09-PM,BTCUSD,3279.47,3279.47,3250.75,3268,303.23,987787.88
2017-08-06 08-PM,BTCUSD,3272,3297.99,3272,3279.47,156.74,515425.04
2017-08-06 07-PM,BTCUSD,3270.99,3285,3266.1,3272,142.58,466916.18
2017-08-06 06-PM,BTCUSD,3271,3286.43,3264.31,3270.99,121.88,398809.48
2017-08-06 05-PM,BTCUSD,3284,3296,3269,3271,258.39,848284.97
2017-08-06 04-PM,BTCUSD,3262.69,3297,3251,3284,279.37,915991.31
2017-08-06 03-PM,BTCUSD,3278.29,3282.99,3242.18,3262.69,150.44,490839.31
2017-08-06 02-PM,BTCUSD,3217,3294.59,3215.86,3278.29,381.08,1244648.75
2017-08-06 01-PM,BTCUSD,3214.5,3228.1,3204.4,3217,120.33,386854.71
2017-08-06 12-PM,BTCUSD,3188.24,3223.13,3183.4,3214.5,149.14,478408.81
2017-08-06 11-AM,BTCUSD,3197.15,3213.9,3177.77,3188.24,128.38,410342.5
2017-08-06 10-AM,BTCUSD,3219.39,3220.9,3181.13,3197.15,316.09,1012223.75
2017-08-06 09-AM,BTCUSD,3194.2,3229.88,3190,3219.39,193.7,623256.62
2017-08-06 08-AM,BTCUSD,3188.63,3209.8,3177.77,3194.2,334.81,1067255.81
2017-08-06 07-AM,BTCUSD,3240,3240,3188.05,3188.63,195.18,625587.91
2017-08-06 06-AM,BTCUSD,3209.59,3245,3209.59,3240,121.57,392792.91
2017-08-06 05-AM,BTCUSD,3218.1,3226.36,3201,3209.59,195.7,628770.75
2017-08-06 04-AM,BTCUSD,3229.79,3245.47,3216.11,3218.1,110.78,358169.75
2017-08-06 03-AM,BTCUSD,3245,3245.43,3201,3229.79,301.02,969966.6
2017-08-06 02-AM,BTCUSD,3255,3284.09,3245,3245,457.34,1489521.19
2017-08-06 01-AM,BTCUSD,3271.1,3299.1,3255,3255,307.48,1009490.16
